Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,0.01,,
Horizontal Delay,0.05,,
Sample Interval,1e-06,,
Record Length,100000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,1,0.2,0.5
Vertical Position,0,-1.72,-3.18
,,,
,,,
,,,
Label,,,
TIME,CH2,CH3,CH4
7.7e-02,2.12,0.128,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.12,0.136,0.57
7.7e-02,2.08,0.128,0.59
7.7e-02,2.12,0.128,0.61
7.7e-02,2.08,0.136,0.57
7.7e-02,2.08,0.128,0.59
7.7e-02,2.08,0.136,0.55
7.7e-02,2.12,0.12,0.57
7.7e-02,2.04,0.136,0.59
7.7e-02,2.08,0.128,0.59
7.7e-02,2.08,0.136,0.61
7.7e-02,2.08,0.136,0.59
7.7e-02,2.08,0.128,0.59
7.7e-02,2.08,0.128,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,2.12,0.128,0.59
7.7e-02,2.08,0.136,0.57
7.7e-02,2.08,0.128,0.61
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.08,0.136,0.59
7.7e-02,2.08,0.136,0.59
7.7e-02,2.08,0.136,0.59
7.7e-02,2.08,0.136,0.59
7.7e-02,2.08,0.136,0.57
7.7e-02,2.08,0.136,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2.08,0.128,0.57
7.7e-02,2.08,0.128,0.61
7.7e-02,2.08,0.128,0.57
7.7e-02,2.08,0.136,0.61
7.7e-02,2.04,0.128,0.59
7.7e-02,2.08,0.128,0.57
7.7e-02,2.08,0.128,0.55
7.7e-02,2.08,0.128,0.57
7.7e-02,2.08,0.128,0.59
7.7e-02,2.04,0.136,0.57
7.7e-02,2.08,0.128,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.08,0.136,0.57
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2.08,0.128,0.57
7.7e-02,2.08,0.128,0.55
7.7e-02,2.04,0.136,0.59
7.7e-02,2.08,0.128,0.59
7.7e-02,2.04,0.136,0.61
7.7e-02,2.04,0.144,0.57
7.7e-02,2.04,0.12,0.57
7.7e-02,2.08,0.136,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.136,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.08,0.136,0.57
7.7e-02,2.04,0.12,0.59
7.7e-02,2.08,0.136,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.12,0.61
7.7e-02,2.08,0.136,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.136,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2.08,0.128,0.59
7.7e-02,2.08,0.128,0.61
7.7e-02,2.08,0.136,0.59
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.08,0.128,0.59
7.7e-02,2.08,0.128,0.61
7.7e-02,2.04,0.128,0.61
7.7e-02,2.04,0.136,0.61
7.7e-02,2.04,0.128,0.55
7.7e-02,2.04,0.128,0.59
7.7e-02,2.08,0.128,0.59
7.7e-02,2.08,0.128,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.08,0.128,0.57
7.7e-02,2.12,0.12,0.59
7.7e-02,2.08,0.12,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.12,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.08,0.136,0.61
7.7e-02,2.04,0.128,0.57
7.7e-02,2.08,0.136,0.57
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.12,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2.04,0.136,0.59
7.7e-02,2.08,0.136,0.59
7.7e-02,2.04,0.12,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.136,0.57
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.128,0.61
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.61
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.136,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2.08,0.128,0.57
7.7e-02,2.08,0.128,0.59
7.7e-02,2.04,0.12,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2.08,0.128,0.57
7.7e-02,2.04,0.136,0.59
7.7e-02,2.08,0.136,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.61
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.61
7.7e-02,2.04,0.12,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,1.96,0.128,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.61
7.7e-02,2,0.136,0.59
7.7e-02,2.04,0.136,0.57
7.7e-02,2.08,0.128,0.55
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.12,0.57
7.7e-02,2.08,0.128,0.57
7.7e-02,2.04,0.128,0.61
7.7e-02,2.04,0.128,0.57
7.7e-02,2.08,0.128,0.59
7.7e-02,2.08,0.128,0.61
7.7e-02,2.04,0.136,0.59
7.7e-02,2.08,0.12,0.57
7.7e-02,2.08,0.128,0.57
7.7e-02,2,0.136,0.57
7.7e-02,2.08,0.128,0.61
7.7e-02,2.08,0.12,0.59
7.7e-02,2.08,0.128,0.59
7.7e-02,2,0.128,0.61
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2.08,0.136,0.55
7.7e-02,2,0.136,0.61
7.7e-02,2.04,0.12,0.59
7.7e-02,2.04,0.136,0.61
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.128,0.55
7.7e-02,2.04,0.12,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.08,0.128,0.57
7.7e-02,2.04,0.136,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.12,0.61
7.7e-02,2.04,0.128,0.61
7.7e-02,2.04,0.128,0.61
7.7e-02,2.04,0.136,0.61
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.136,0.57
7.7e-02,2,0.128,0.61
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.12,0.61
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.128,0.61
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.136,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2.08,0.12,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.57
7.7e-02,2.04,0.136,0.61
7.7e-02,2,0.136,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.12,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,2.08,0.128,0.61
7.7e-02,2,0.128,0.57
7.7e-02,2,0.128,0.59
7.7e-02,2.04,0.12,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2,0.128,0.61
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.12,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.144,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2,0.136,0.59
7.7e-02,2.04,0.128,0.61
7.7e-02,2.04,0.128,0.55
7.7e-02,2.04,0.128,0.61
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.128,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2,0.128,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.08,0.136,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.136,0.57
7.7e-02,2,0.12,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.136,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2,0.136,0.59
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2.04,0.12,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2.08,0.136,0.59
7.7e-02,2.04,0.128,0.61
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.136,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,2,0.12,0.57
7.7e-02,2,0.128,0.59
7.7e-02,2,0.136,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2,0.136,0.59
7.7e-02,1.96,0.12,0.57
7.7e-02,2.04,0.136,0.55
7.7e-02,2,0.136,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.136,0.59
7.7e-02,2,0.136,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.128,0.61
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.136,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2,0.128,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.57
7.7e-02,2,0.128,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2,0.136,0.61
7.7e-02,2,0.128,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.128,0.55
7.7e-02,2.04,0.128,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2,0.128,0.57
7.7e-02,2,0.12,0.59
7.7e-02,2,0.128,0.61
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2,0.128,0.55
7.7e-02,2,0.128,0.59
7.7e-02,2,0.12,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.128,0.57
7.7e-02,1.96,0.128,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.136,0.61
7.7e-02,2.04,0.128,0.61
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.128,0.59
7.7e-02,1.96,0.128,0.57
7.7e-02,2.04,0.136,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2.04,0.136,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,1.96,0.136,0.59
7.7e-02,2,0.136,0.59
7.7e-02,1.96,0.136,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.136,0.61
7.7e-02,2.04,0.128,0.57
7.7e-02,1.96,0.128,0.59
7.7e-02,1.96,0.128,0.57
7.7e-02,1.96,0.128,0.61
7.7e-02,2,0.136,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.136,0.59
7.7e-02,1.96,0.128,0.57
7.7e-02,1.96,0.136,0.57
7.7e-02,2,0.128,0.59
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.136,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.128,0.61
7.7e-02,2,0.128,0.61
7.7e-02,2,0.128,0.57
7.7e-02,1.96,0.136,0.59
7.7e-02,2,0.12,0.57
7.7e-02,2,0.128,0.61
7.7e-02,2,0.128,0.61
7.7e-02,1.96,0.128,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,1.96,0.128,0.59
7.7e-02,2,0.128,0.61
7.7e-02,2,0.128,0.57
7.7e-02,2.04,0.12,0.59
7.7e-02,2,0.128,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2,0.128,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,1.96,0.136,0.61
7.7e-02,2,0.136,0.57
7.7e-02,2,0.136,0.59
7.7e-02,1.96,0.128,0.59
7.7e-02,2,0.12,0.59
7.7e-02,1.96,0.136,0.59
7.7e-02,2,0.136,0.59
7.7e-02,1.96,0.136,0.59
7.7e-02,2,0.136,0.59
7.7e-02,2,0.128,0.61
7.7e-02,2,0.128,0.59
7.7e-02,1.96,0.136,0.59
7.7e-02,2.04,0.136,0.57
7.7e-02,2,0.12,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2,0.128,0.57
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.128,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2.04,0.128,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.61
7.7e-02,2,0.136,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2,0.128,0.55
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.57
7.7e-02,2,0.128,0.61
7.7e-02,2,0.12,0.57
7.7e-02,2.04,0.128,0.59
7.7e-02,2,0.136,0.59
7.7e-02,2,0.128,0.59
7.7e-02,1.92,0.128,0.61
7.7e-02,1.96,0.136,0.59
7.7e-02,2,0.136,0.57
7.7e-02,2,0.12,0.55
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.57
7.7e-02,1.96,0.136,0.59
7.7e-02,1.96,0.12,0.61
7.7e-02,2,0.128,0.59
7.7e-02,1.96,0.128,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2,0.128,0.59
7.7e-02,1.96,0.128,0.59
7.7e-02,2,0.128,0.61
7.7e-02,1.96,0.128,0.57
7.7e-02,1.96,0.136,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2,0.12,0.59
7.7e-02,2,0.128,0.57
7.7e-02,1.96,0.128,0.59
7.7e-02,1.96,0.136,0.57
7.7e-02,1.96,0.136,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2.04,0.136,0.59
7.7e-02,1.92,0.128,0.59
7.7e-02,1.96,0.128,0.59
7.7e-02,2,0.136,0.57
7.7e-02,1.96,0.136,0.57
7.7e-02,2,0.128,0.59
7.7e-02,2,0.136,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2,0.128,0.59
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.59
7.7e-02,2,0.128,0.57
7.7e-02,1.96,0.128,0.59
7.7e-02,1.96,0.136,0.57
7.7e-02,2,0.128,0.57
7.7e-02,2,0.136,0.61
7.7e-02,2,0.136,0.59
7.7e-02,1.96,0.128,0.57
7.7e-02,1.96,0.136,0.57
7.7e-02,2,0.128,0.59
7.7e-02,1.92,0.12,0.57
7.7e-02,1.96,0.136,0.59
7.7e-02,1.92,0.128,0.57
7.7e-02,2,0.12,0.57
7.7e-02,1.96,0.128,0.57
7.8e-02,2,0.136,0.61
7.8e-02,2,0.128,0.59
7.8e-02,2,0.136,0.57
7.8e-02,2,0.128,0.59
7.8e-02,2,0.128,0.59
7.8e-02,1.96,0.136,0.61
7.8e-02,2,0.136,0.59
7.8e-02,2,0.128,0.57
7.8e-02,1.96,0.136,0.61
7.8e-02,2.04,0.128,0.59
7.8e-02,2,0.128,0.59
7.8e-02,1.96,0.136,0.59
7.8e-02,2,0.136,0.59
7.8e-02,2,0.128,0.59
7.8e-02,2,0.128,0.57
7.8e-02,1.96,0.128,0.59
7.8e-02,2.04,0.128,0.59
7.8e-02,1.96,0.128,0.59
7.8e-02,1.96,0.136,0.59
7.8e-02,2,0.128,0.57
7.8e-02,1.92,0.12,0.59
7.8e-02,2,0.136,0.57
7.8e-02,2,0.136,0.57
7.8e-02,2,0.128,0.57
7.8e-02,1.96,0.136,0.57
7.8e-02,1.96,0.136,0.57
7.8e-02,1.96,0.128,0.55
7.8e-02,2,0.128,0.57
7.8e-02,2,0.136,0.61
7.8e-02,1.96,0.128,0.59
7.8e-02,1.96,0.12,0.57
7.8e-02,2,0.128,0.57
7.8e-02,2.04,0.128,0.59
7.8e-02,2,0.136,0.59
7.8e-02,1.96,0.128,0.59
7.8e-02,2,0.136,0.57
7.8e-02,1.92,0.136,0.57
7.8e-02,2,0.136,0.57
7.8e-02,1.96,0.128,0.59
7.8e-02,2,0.128,0.59
7.8e-02,2,0.136,0.59
7.8e-02,1.96,0.128,0.59
7.8e-02,1.96,0.136,0.59
7.8e-02,1.96,0.128,0.61
7.8e-02,2,0.136,0.57
7.8e-02,1.96,0.128,0.59
7.8e-02,1.96,0.12,0.59
7.8e-02,2,0.128,0.59
7.8e-02,1.96,0.12,0.59
7.8e-02,2,0.136,0.59
7.8e-02,1.96,0.128,0.59
7.8e-02,1.96,0.136,0.59
7.8e-02,2,0.128,0.59
7.8e-02,2,0.128,0.59
7.8e-02,1.92,0.12,0.57
7.8e-02,2,0.136,0.59
7.8e-02,1.96,0.136,0.59
7.8e-02,2,0.128,0.57
7.8e-02,2,0.128,0.57
7.8e-02,2,0.128,0.59
7.8e-02,2,0.12,0.61
7.8e-02,2,0.128,0.59
7.8e-02,2,0.136,0.57
7.8e-02,1.96,0.128,0.59
7.8e-02,1.96,0.12,0.59
7.8e-02,2,0.136,0.57
7.8e-02,2.04,0.12,0.57
7.8e-02,1.92,0.128,0.59
7.8e-02,2,0.128,0.59
7.8e-02,1.96,0.128,0.59
7.8e-02,1.96,0.136,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.136,0.59
7.8e-02,1.92,0.136,0.59
7.8e-02,1.92,0.136,0.59
7.8e-02,2,0.136,0.59
7.8e-02,1.96,0.136,0.57
7.8e-02,1.96,0.136,0.57
7.8e-02,1.96,0.136,0.59
7.8e-02,1.92,0.12,0.59
7.8e-02,2,0.136,0.59
7.8e-02,1.92,0.128,0.55
7.8e-02,1.92,0.136,0.57
7.8e-02,1.92,0.128,0.57
7.8e-02,1.96,0.128,0.57
7.8e-02,1.92,0.136,0.57
7.8e-02,1.96,0.128,0.57
7.8e-02,2,0.128,0.57
7.8e-02,1.96,0.136,0.57
7.8e-02,1.96,0.128,0.59
7.8e-02,1.96,0.136,0.57
7.8e-02,1.96,0.136,0.57
7.8e-02,2,0.136,0.57
7.8e-02,1.96,0.128,0.57
7.8e-02,1.96,0.12,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,1.92,0.128,0.59
7.8e-02,1.96,0.128,0.57
7.8e-02,2,0.136,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,1.96,0.136,0.57
7.8e-02,1.96,0.128,0.59
7.8e-02,2,0.136,0.61
7.8e-02,1.96,0.128,0.57
7.8e-02,1.92,0.136,0.57
7.8e-02,1.96,0.136,0.57
7.8e-02,2,0.128,0.59
7.8e-02,1.96,0.136,0.59
7.8e-02,1.96,0.136,0.57
7.8e-02,1.96,0.136,0.59
7.8e-02,2,0.128,0.57
7.8e-02,2,0.128,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.96,0.136,0.61
7.8e-02,2,0.128,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,1.96,0.136,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,1.96,0.128,0.57
7.8e-02,2,0.136,0.59
7.8e-02,1.92,0.136,0.59
7.8e-02,1.96,0.12,0.57
7.8e-02,1.96,0.128,0.57
7.8e-02,1.96,0.128,0.59
7.8e-02,1.96,0.128,0.57
7.8e-02,1.96,0.128,0.61
7.8e-02,1.96,0.136,0.57
7.8e-02,1.96,0.128,0.57
7.8e-02,1.96,0.136,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,2,0.136,0.57
7.8e-02,1.96,0.128,0.59
7.8e-02,2,0.128,0.57
7.8e-02,1.96,0.128,0.57
7.8e-02,1.96,0.136,0.59
7.8e-02,1.92,0.136,0.57
7.8e-02,1.96,0.136,0.59
7.8e-02,1.92,0.128,0.61
7.8e-02,1.92,0.128,0.59
7.8e-02,1.96,0.128,0.61
7.8e-02,1.96,0.136,0.59
7.8e-02,1.92,0.136,0.61
7.8e-02,1.96,0.128,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.96,0.128,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,1.96,0.128,0.59
7.8e-02,1.92,0.12,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.136,0.57
7.8e-02,1.92,0.136,0.57
7.8e-02,1.92,0.128,0.61
7.8e-02,1.92,0.128,0.57
7.8e-02,1.88,0.136,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,1.96,0.136,0.59
7.8e-02,2,0.128,0.57
7.8e-02,1.96,0.128,0.59
7.8e-02,1.96,0.128,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,1.96,0.12,0.57
7.8e-02,1.96,0.136,0.59
7.8e-02,1.92,0.136,0.57
7.8e-02,1.92,0.128,0.57
7.8e-02,1.96,0.136,0.59
7.8e-02,1.92,0.136,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,1.92,0.136,0.59
7.8e-02,1.96,0.136,0.57
7.8e-02,1.92,0.136,0.57
7.8e-02,1.96,0.136,0.61
7.8e-02,1.92,0.128,0.57
7.8e-02,1.96,0.136,0.57
7.8e-02,1.92,0.12,0.57
7.8e-02,1.92,0.136,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,1.92,0.136,0.59
7.8e-02,1.92,0.12,0.59
7.8e-02,1.96,0.128,0.57
7.8e-02,1.92,0.128,0.59
7.8e-02,1.96,0.136,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.96,0.128,0.61
7.8e-02,1.88,0.128,0.61
7.8e-02,1.92,0.12,0.59
7.8e-02,1.92,0.136,0.57
7.8e-02,1.96,0.136,0.59
7.8e-02,1.96,0.136,0.57
7.8e-02,1.92,0.136,0.57
7.8e-02,1.96,0.136,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.136,0.59
7.8e-02,1.92,0.136,0.55
7.8e-02,1.96,0.128,0.59
7.8e-02,1.92,0.128,0.55
7.8e-02,1.96,0.136,0.59
7.8e-02,1.92,0.128,0.61
7.8e-02,1.96,0.128,0.57
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.136,0.61
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.12,0.57
7.8e-02,1.92,0.128,0.57
7.8e-02,1.92,0.136,0.57
7.8e-02,1.96,0.136,0.57
7.8e-02,1.96,0.136,0.57
7.8e-02,1.92,0.12,0.59
7.8e-02,1.96,0.128,0.57
7.8e-02,1.92,0.136,0.59
7.8e-02,1.96,0.128,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.96,0.128,0.61
7.8e-02,1.96,0.128,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.96,0.128,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.96,0.128,0.59
7.8e-02,1.96,0.128,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,1.92,0.136,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.136,0.59
7.8e-02,1.92,0.136,0.57
7.8e-02,1.92,0.136,0.59
7.8e-02,1.88,0.136,0.57
7.8e-02,1.92,0.128,0.57
7.8e-02,1.96,0.128,0.59
7.8e-02,1.92,0.136,0.57
7.8e-02,1.96,0.12,0.59
7.8e-02,1.92,0.136,0.55
7.8e-02,1.92,0.136,0.59
7.8e-02,1.96,0.128,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.136,0.59
7.8e-02,1.96,0.128,0.59
7.8e-02,1.92,0.12,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.136,0.59
7.8e-02,1.92,0.136,0.57
7.8e-02,1.92,0.136,0.59
7.8e-02,1.96,0.136,0.59
7.8e-02,1.96,0.136,0.57
7.8e-02,1.92,0.12,0.59
7.8e-02,1.92,0.136,0.59
7.8e-02,1.96,0.12,0.59
7.8e-02,1.92,0.136,0.57
7.8e-02,1.96,0.136,0.57
7.8e-02,1.92,0.128,0.59
7.8e-02,1.96,0.136,0.61
7.8e-02,1.92,0.128,0.61
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.128,0.61
7.8e-02,1.92,0.136,0.59
7.8e-02,1.96,0.136,0.57
7.8e-02,1.96,0.128,0.57
7.8e-02,1.92,0.136,0.57
7.8e-02,1.92,0.128,0.59
7.8e-02,1.88,0.136,0.59
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,1.92,0.136,0.57
7.8e-02,1.92,0.128,0.57
7.8e-02,1.92,0.128,0.57
7.8e-02,1.92,0.128,0.57
7.8e-02,1.96,0.12,0.57
7.8e-02,1.88,0.128,0.59
7.8e-02,1.92,0.12,0.57
7.8e-02,1.92,0.136,0.61
7.8e-02,1.92,0.128,0.57
7.8e-02,1.92,0.128,0.57
7.8e-02,1.96,0.12,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.128,0.57
7.8e-02,1.92,0.128,0.59
7.8e-02,1.92,0.144,0.59
7.8e-02,1.92,0.136,0.57
7.8e-02,1.92,0.136,0.57
7.8e-02,1.96,0.128,0.61
7.8e-02,1.88,0.128,0.59
7.8e-02,1.96,0.12,0.55
7.8e-02,1.92,0.136,0.61
7.8e-02,1.92,0.128,0.61
7.8e-02,1.96,0.128,0.57
